imgName,x0,y0,semiAx1,semiAx2,rotAngle
img1381.png,118,55,10,44,0
img1382.png,58,189,17,50,0
img1382.png,163,52,26,44,0
img1383.png,44,167,30,30,0
img1383.png,46,42,10,21,0
img1384.png,50,185,27,17,0
img1384.png,72,38,11,23,0
img1385.png,64,192,31,57,0
img1385.png,150,63,33,10,0
img1386.png,59,188,41,34,0
img1386.png,154,54,38,47,0
img1387.png,58,178,31,39,0
img1387.png,189,61,26,53,0
img1388.png,54,183,44,14,0
img1388.png,145,65,57,36,0
img1389.png,35,182,24,11,0
img1389.png,151,64,58,32,0
img1390.png,64,178,38,29,0
img1390.png,111,63,23,51,0
img1391.png,65,190,55,32,0
img1391.png,73,61,54,15,0
img1392.png,64,175,11,22,0
img1392.png,119,61,32,54,0
img1393.png,64,191,27,33,0
img1393.png,99,58,26,49,0
img1394.png,54,178,34,44,0
img1394.png,155,50,35,13,0
img1395.png,31,187,23,20,0
img1395.png,185,65,33,10,0
img1396.png,61,191,34,55,0
img1396.png,183,58,48,48,0
img1397.png,54,188,46,30,0
img1397.png,65,61,49,45,0
img1398.png,52,193,12,27,0
img1398.png,77,41,23,32,0
img1399.png,63,192,52,52,0
img1399.png,57,62,45,47,0
img1400.png,57,176,38,19,0
img1400.png,178,64,44,58,0
img1401.png,62,183,16,49,0
img1401.png,136,64,56,37,0
img1402.png,65,191,57,19,0
img1402.png,71,62,43,43,0
img1403.png,42,186,13,22,0
img1403.png,89,17,10,10,0
img1404.png,52,186,35,44,0
img1404.png,130,65,47,27,0
img1405.png,64,185,49,44,0
img1405.png,189,65,59,56,0
img1406.png,55,178,37,44,0
img1406.png,124,65,59,24,0
img1407.png,65,185,49,16,0
img1407.png,143,58,47,35,0
img1408.png,46,188,13,32,0
img1408.png,139,64,55,35,0
img1409.png,65,188,54,39,0
img1409.png,173,31,20,23,0
img1410.png,64,186,45,15,0
img1410.png,152,58,49,49,0
img1411.png,57,192,49,15,0
img1411.png,65,60,46,13,0
img1412.png,61,190,42,15,0
img1412.png,43,59,20,29,0
img1413.png,45,175,11,35,0
img1413.png,144,62,56,46,0
img1414.png,65,193,59,35,0
img1414.png,74,59,36,52,0
img1415.png,50,181,36,44,0
img1415.png,181,64,50,21,0
img1416.png,56,192,22,50,0
img1416.png,71,63,26,57,0
img1417.png,24,170,18,14,0
img1417.png,100,57,45,15,0
img1418.png,52,176,11,27,0
img1418.png,107,59,50,31,0
img1419.png,64,192,57,58,0
img1419.png,150,42,26,21,0
img1420.png,49,171,18,25,0
img1420.png,50,54,31,24,0
img1421.png,65,192,58,39,0
img1421.png,146,60,22,51,0
img1422.png,41,192,33,29,0
img1422.png,73,64,34,22,0
img1423.png,65,193,13,59,0
img1423.png,37,54,30,26,0
img1424.png,62,190,47,50,0
img1424.png,96,63,38,20,0
img1425.png,65,184,48,47,0
img1425.png,168,65,59,35,0
img1426.png,49,188,26,41,0
img1426.png,133,46,28,25,0
img1427.png,43,189,28,12,0
img1427.png,98,48,36,19,0
img1428.png,44,180,18,34,0
img1428.png,177,65,59,36,0
img1429.png,65,172,19,33,0
img1429.png,181,64,57,36,0
img1430.png,53,189,30,34,0
img1430.png,182,65,45,40,0
img1431.png,47,172,35,22,0
img1431.png,126,64,56,33,0
img1432.png,55,174,30,34,0
img1432.png,187,64,58,57,0
img1433.png,61,189,26,47,0
img1433.png,156,65,44,59,0
img1434.png,58,181,42,23,0
img1434.png,117,64,35,37,0
img1435.png,65,186,41,22,0
img1435.png,136,59,52,23,0
img1436.png,64,183,48,34,0
img1436.png,152,57,15,23,0
img1437.png,52,184,39,14,0
img1437.png,151,41,14,35,0
img1438.png,54,177,42,29,0
img1438.png,106,55,19,36,0
img1439.png,65,189,48,27,0
img1439.png,120,65,58,23,0
img1440.png,48,180,31,31,0
img1440.png,148,61,19,55,0
img1441.png,56,179,41,13,0
img1441.png,185,63,55,25,0
img1442.png,38,182,28,12,0
img1442.png,188,64,25,58,0
img1443.png,57,191,38,32,0
img1443.png,86,55,34,48,0
img1444.png,62,192,56,22,0
img1444.png,75,63,28,55,0
img1445.png,64,193,28,19,0
img1445.png,175,50,23,33,0
img1446.png,62,192,23,50,0
img1446.png,119,65,57,53,0
img1447.png,56,186,14,44,0
img1447.png,90,58,34,31,0
img1448.png,53,173,37,21,0
img1448.png,75,65,41,20,0
img1449.png,65,193,38,59,0
img1449.png,95,33,24,17,0
img1450.png,52,175,38,20,0
img1450.png,129,60,47,25,0
img1451.png,43,166,27,15,0
img1451.png,173,44,28,19,0
img1452.png,48,187,27,38,0
img1452.png,102,39,10,31,0
img1453.png,60,180,41,43,0
img1453.png,155,48,38,10,0
img1454.png,62,187,46,22,0
img1454.png,148,52,21,39,0
img1455.png,65,176,18,40,0
img1455.png,103,63,25,38,0
img1456.png,53,161,19,27,0
img1456.png,181,45,21,15,0
img1457.png,28,153,13,18,0
img1457.png,105,63,50,17,0
img1458.png,53,176,32,39,0
img1458.png,128,63,50,23,0
img1459.png,65,188,13,49,0
img1459.png,125,51,45,17,0
img1460.png,42,168,32,21,0
img1460.png,132,56,50,36,0
img1461.png,40,172,16,13,0
img1461.png,107,48,33,12,0
img1462.png,44,171,23,18,0
img1462.png,78,54,20,41,0
img1463.png,58,189,43,43,0
img1463.png,24,31,13,16,0
img1464.png,55,178,44,21,0
img1464.png,133,60,29,45,0
img1465.png,35,180,11,15,0
img1465.png,51,55,20,24,0
img1466.png,61,192,14,55,0
img1466.png,81,62,50,29,0
img1467.png,60,187,51,35,0
img1467.png,113,65,45,58,0
img1468.png,61,187,53,43,0
img1468.png,112,46,39,35,0
img1469.png,41,192,33,26,0
img1469.png,72,53,44,34,0
img1470.png,54,193,35,25,0
img1470.png,105,57,51,40,0
img1471.png,56,182,43,32,0
img1471.png,67,62,45,43,0
img1472.png,48,193,11,36,0
img1472.png,70,63,56,29,0
img1473.png,62,192,29,32,0
img1473.png,65,62,56,11,0
img1474.png,57,181,26,46,0
img1474.png,118,58,10,34,0
img1475.png,55,190,39,14,0
img1475.png,124,56,46,39,0
img1476.png,57,188,29,51,0
img1476.png,154,64,41,13,0
img1477.png,63,185,32,13,0
img1477.png,101,55,32,13,0
img1478.png,54,180,23,33,0
img1478.png,131,51,24,32,0
img1479.png,57,193,11,45,0
img1479.png,74,49,32,12,0
img1480.png,65,193,59,50,0
img1480.png,183,62,20,40,0
img1481.png,55,189,44,28,0
img1481.png,131,58,42,10,0
img1482.png,40,176,20,23,0
img1482.png,90,64,56,51,0
img1483.png,64,193,53,31,0
img1483.png,119,63,56,10,0
img1484.png,49,192,42,22,0
img1484.png,162,54,27,14,0
img1485.png,65,193,57,28,0
img1485.png,58,51,41,35,0
img1486.png,54,191,43,37,0
img1486.png,92,57,42,35,0
img1487.png,55,167,15,32,0
img1487.png,116,65,40,57,0
img1488.png,63,188,11,52,0
img1488.png,182,50,35,29,0
img1489.png,49,189,28,27,0
img1489.png,155,65,50,56,0
img1490.png,65,193,59,40,0
img1490.png,95,62,39,38,0
img1491.png,64,192,56,17,0
img1491.png,87,64,44,45,0
img1492.png,59,185,49,32,0
img1492.png,48,48,32,30,0
img1493.png,57,191,23,35,0
img1493.png,123,65,59,40,0
img1494.png,65,192,58,53,0
img1494.png,170,62,48,28,0
img1495.png,64,192,58,49,0
img1495.png,72,65,55,59,0
img1496.png,48,182,33,14,0
img1496.png,127,65,19,37,0
img1497.png,65,182,12,37,0
img1497.png,75,52,27,33,0
img1498.png,36,186,20,22,0
img1498.png,98,49,41,26,0
img1499.png,50,193,33,24,0
img1499.png,81,55,10,25,0
img1500.png,61,188,24,33,0
img1500.png,181,59,22,20,0
img1501.png,65,64,34,55,0
img1501.png,173,69,34,21,0
img1502.png,55,44,38,19,0
img1502.png,192,80,25,56,0
img1503.png,61,65,45,51,0
img1503.png,193,62,50,19,0
img1504.png,59,65,17,32,0
img1504.png,172,103,16,35,0
img1505.png,65,62,56,25,0
img1505.png,171,84,35,14,0
img1506.png,61,41,33,22,0
img1506.png,193,149,53,59,0
img1507.png,44,62,13,31,0
img1507.png,190,143,49,26,0
img1508.png,47,65,19,36,0
img1508.png,166,53,27,17,0
img1509.png,59,51,18,45,0
img1509.png,187,159,37,20,0
img1510.png,52,48,41,14,0
img1510.png,183,126,20,44,0
img1511.png,54,61,34,41,0
img1511.png,161,50,21,24,0
img1512.png,38,44,14,27,0
img1512.png,185,127,37,49,0
img1513.png,54,25,10,15,0
img1513.png,170,68,12,35,0
img1514.png,64,62,14,56,0
img1514.png,189,92,53,54,0
img1515.png,62,63,47,56,0
img1515.png,193,135,58,34,0
img1516.png,54,51,28,35,0
img1516.png,191,149,37,50,0
img1517.png,60,57,51,45,0
img1517.png,174,143,20,39,0
img1518.png,62,65,14,56,0
img1518.png,193,142,52,30,0
img1519.png,63,58,45,19,0
img1519.png,192,108,53,11,0
img1520.png,65,50,18,25,0
img1520.png,185,178,27,51,0
img1521.png,54,61,10,46,0
img1521.png,174,49,21,23,0
img1522.png,63,62,51,18,0
img1522.png,193,182,48,10,0
img1523.png,64,63,57,25,0
img1523.png,192,128,56,54,0
img1524.png,24,23,15,14,0
img1524.png,180,100,41,36,0
img1525.png,65,65,34,58,0
img1525.png,193,98,50,52,0
img1526.png,63,64,46,56,0
img1526.png,192,189,57,17,0
img1527.png,43,45,13,31,0
img1527.png,182,114,14,33,0
img1528.png,60,64,22,32,0
img1528.png,173,160,24,20,0
img1529.png,65,63,55,29,0
img1529.png,165,105,24,28,0
img1530.png,57,61,27,16,0
img1530.png,185,143,47,34,0
img1531.png,65,41,10,25,0
img1531.png,176,102,26,37,0
img1532.png,65,65,58,11,0
img1532.png,190,62,22,41,0
img1533.png,61,59,52,50,0
img1533.png,182,125,47,33,0
img1534.png,54,57,44,10,0
img1534.png,192,31,13,14,0
img1535.png,57,57,49,29,0
img1535.png,193,112,54,32,0
img1536.png,62,56,50,49,0
img1536.png,188,149,12,22,0
img1537.png,59,54,14,48,0
img1537.png,184,60,46,49,0
img1538.png,62,47,21,41,0
img1538.png,192,112,54,27,0
img1539.png,52,45,23,26,0
img1539.png,193,121,55,18,0
img1540.png,61,62,30,48,0
img1540.png,188,102,51,14,0
img1541.png,64,51,44,11,0
img1541.png,176,68,42,42,0
img1542.png,63,63,57,29,0
img1542.png,191,148,14,49,0
img1543.png,45,55,24,33,0
img1543.png,183,107,28,23,0
img1544.png,55,54,18,48,0
img1544.png,193,161,51,28,0
img1545.png,45,40,20,16,0
img1545.png,188,167,46,53,0
img1546.png,54,61,47,15,0
img1546.png,192,129,13,55,0
img1547.png,59,65,35,16,0
img1547.png,183,152,42,34,0
img1548.png,62,62,54,38,0
img1548.png,193,123,49,40,0
img1549.png,58,51,45,35,0
img1549.png,174,165,35,14,0
img1550.png,65,64,58,40,0
img1550.png,177,77,30,22,0
img1551.png,54,37,27,13,0
img1551.png,168,89,17,29,0
img1552.png,65,65,49,58,0
img1552.png,181,59,25,35,0
img1553.png,65,65,59,53,0
img1553.png,177,179,22,19,0
img1554.png,62,65,43,56,0
img1554.png,179,59,11,26,0
img1555.png,65,64,34,55,0
img1555.png,185,171,20,42,0
img1556.png,54,60,25,19,0
img1556.png,166,63,15,14,0
img1557.png,54,53,21,37,0
img1557.png,182,166,13,15,0
img1558.png,62,56,50,13,0
img1558.png,193,114,54,59,0
img1559.png,60,62,54,32,0
img1559.png,192,184,16,55,0
img1560.png,60,61,45,48,0
img1560.png,171,67,16,30,0
img1561.png,50,58,34,22,0
img1561.png,191,96,57,15,0
img1562.png,63,65,13,53,0
img1562.png,189,46,32,32,0
img1563.png,49,47,12,31,0
img1563.png,183,80,47,35,0
img1564.png,60,60,50,13,0
img1564.png,190,180,45,30,0
img1565.png,52,57,35,42,0
img1565.png,191,119,49,51,0
img1566.png,45,60,38,21,0
img1566.png,189,174,49,27,0
img1567.png,61,64,54,39,0
img1567.png,193,94,16,52,0
img1568.png,37,46,21,14,0
img1568.png,192,189,45,24,0
img1569.png,48,47,39,35,0
img1569.png,181,111,19,32,0
img1570.png,52,44,18,12,0
img1570.png,172,86,35,26,0
img1571.png,36,47,26,15,0
img1571.png,191,61,37,42,0
img1572.png,63,60,51,22,0
img1572.png,181,94,17,36,0
img1573.png,63,64,57,16,0
img1573.png,188,174,23,53,0
img1574.png,65,63,56,50,0
img1574.png,173,51,19,31,0
img1575.png,65,65,53,59,0
img1575.png,193,151,48,57,0
img1576.png,45,64,29,39,0
img1576.png,180,58,43,28,0
img1577.png,65,65,41,58,0
img1577.png,191,57,44,18,0
img1578.png,65,55,49,41,0
img1578.png,190,170,42,52,0
img1579.png,60,64,19,50,0
img1579.png,179,68,45,38,0
img1580.png,64,64,23,58,0
img1580.png,179,180,12,44,0
img1581.png,59,61,52,28,0
img1581.png,181,155,39,20,0
img1582.png,62,65,28,47,0
img1582.png,181,139,22,42,0
img1583.png,64,64,35,58,0
img1583.png,182,106,36,45,0
img1584.png,64,64,58,14,0
img1584.png,193,65,14,56,0
img1585.png,48,43,18,35,0
img1585.png,184,181,21,50,0
img1586.png,64,64,58,45,0
img1586.png,181,134,11,42,0
img1587.png,62,62,32,18,0
img1587.png,184,170,48,24,0
img1588.png,57,60,29,51,0
img1588.png,192,134,28,51,0
img1589.png,63,65,57,15,0
img1589.png,170,59,26,22,0
img1590.png,61,59,49,26,0
img1590.png,193,132,20,58,0
img1591.png,65,65,58,32,0
img1591.png,192,110,21,14,0
img1592.png,61,54,27,42,0
img1592.png,190,150,11,47,0
img1593.png,40,39,13,33,0
img1593.png,190,108,56,26,0
img1594.png,64,60,13,53,0
img1594.png,168,104,21,17,0
img1595.png,47,49,39,25,0
img1595.png,188,96,35,48,0
img1596.png,53,64,41,43,0
img1596.png,181,116,27,11,0
img1597.png,59,65,36,22,0
img1597.png,181,68,31,22,0
img1598.png,56,58,46,35,0
img1598.png,192,179,12,47,0
img1599.png,63,61,52,50,0
img1599.png,192,103,45,37,0
img1600.png,50,54,36,35,0
img1600.png,186,71,48,27,0
img1601.png,54,64,42,33,0
img1601.png,193,162,48,24,0
img1602.png,54,56,12,42,0
img1602.png,193,179,58,30,0
img1603.png,49,50,21,42,0
img1603.png,193,143,56,52,0
img1604.png,43,36,27,10,0
img1604.png,180,116,40,24,0
img1605.png,58,43,21,17,0
img1605.png,191,86,42,18,0
img1606.png,64,60,49,13,0
img1606.png,186,174,23,33,0
img1607.png,61,62,55,54,0
img1607.png,192,86,43,14,0
img1608.png,65,62,51,39,0
img1608.png,193,129,59,20,0
img1609.png,64,62,21,49,0
img1609.png,186,181,48,45,0
img1610.png,65,65,59,10,0
img1610.png,185,70,51,27,0
img1611.png,55,56,45,42,0
img1611.png,158,120,20,12,0
img1612.png,63,59,51,25,0
img1612.png,180,86,39,46,0
img1613.png,54,54,38,48,0
img1613.png,191,179,57,44,0
img1614.png,65,52,25,21,0
img1614.png,191,119,31,55,0
img1615.png,65,65,41,40,0
img1615.png,192,177,57,25,0
img1616.png,47,48,20,31,0
img1616.png,173,97,37,13,0
img1617.png,56,62,15,49,0
img1617.png,188,88,44,53,0
img1618.png,34,35,11,15,0
img1618.png,171,170,15,10,0
img1619.png,56,43,14,12,0
img1619.png,191,109,51,20,0
img1620.png,44,41,28,10,0
img1620.png,165,104,25,30,0
img1621.png,49,48,39,20,0
img1621.png,181,181,42,31,0
img1622.png,59,62,50,30,0
img1622.png,189,119,17,44,0
img1623.png,62,51,40,26,0
img1623.png,190,172,47,56,0
img1624.png,64,41,19,19,0
img1624.png,164,99,15,27,0
img1625.png,55,54,39,11,0
img1625.png,189,83,44,24,0
img1626.png,42,40,25,12,0
img1626.png,193,112,47,56,0
img1627.png,50,54,28,35,0
img1627.png,193,121,51,59,0
img1628.png,54,52,41,38,0
img1628.png,191,75,24,35,0
img1629.png,61,63,23,38,0
img1629.png,190,119,28,55,0
img1630.png,65,52,39,36,0
img1630.png,193,120,20,56,0
img1631.png,64,63,16,56,0
img1631.png,186,135,33,42,0
img1632.png,63,57,25,51,0
img1632.png,184,79,50,39,0
img1633.png,61,64,53,20,0
img1633.png,187,180,42,21,0
img1634.png,63,61,49,28,0
img1634.png,191,107,21,42,0
img1635.png,63,62,45,16,0
img1635.png,187,166,19,20,0
img1636.png,65,64,58,55,0
img1636.png,186,54,40,48,0
img1637.png,36,53,11,22,0
img1637.png,177,93,38,31,0
img1638.png,41,41,10,27,0
img1638.png,185,133,10,34,0
img1639.png,62,65,56,35,0
img1639.png,178,153,13,35,0
img1640.png,57,59,16,49,0
img1640.png,187,112,25,38,0
img1641.png,38,54,21,11,0
img1641.png,189,151,53,24,0
img1642.png,59,41,32,19,0
img1642.png,178,86,44,20,0
img1643.png,65,65,34,44,0
img1643.png,193,86,54,13,0
img1644.png,65,65,59,34,0
img1644.png,185,112,47,29,0
img1645.png,64,64,50,58,0
img1645.png,187,65,44,39,0
img1646.png,57,50,20,11,0
img1646.png,180,95,28,39,0
img1647.png,52,64,26,46,0
img1647.png,191,164,55,43,0
img1648.png,65,64,58,51,0
img1648.png,191,105,56,22,0
img1649.png,48,44,31,17,0
img1649.png,192,139,35,39,0
img1650.png,59,57,51,44,0
img1650.png,186,132,45,32,0
img1651.png,51,32,24,15,0
img1651.png,192,155,23,51,0
img1652.png,58,50,41,40,0
img1652.png,179,121,36,17,0
img1653.png,43,63,33,18,0
img1653.png,191,110,39,57,0
img1654.png,35,50,14,27,0
img1654.png,191,183,52,39,0
img1655.png,53,47,11,34,0
img1655.png,193,162,59,52,0
img1656.png,63,62,20,28,0
img1656.png,186,89,10,51,0
img1657.png,54,61,46,13,0
img1657.png,189,107,39,51,0
img1658.png,60,61,47,17,0
img1658.png,189,102,36,53,0
img1659.png,60,59,17,47,0
img1659.png,192,102,28,43,0
img1660.png,46,56,27,39,0
img1660.png,188,126,44,49,0
img1661.png,62,45,12,37,0
img1661.png,193,148,59,15,0
img1662.png,65,64,16,58,0
img1662.png,188,128,50,39,0
img1663.png,59,63,45,23,0
img1663.png,188,105,19,38,0
img1664.png,59,62,20,52,0
img1664.png,176,82,40,22,0
img1665.png,58,64,52,16,0
img1665.png,188,165,24,29,0
img1666.png,48,59,22,39,0
img1666.png,191,97,34,57,0
img1667.png,55,55,44,23,0
img1667.png,172,147,34,38,0
img1668.png,45,43,22,35,0
img1668.png,191,93,53,53,0
img1669.png,62,62,45,56,0
img1669.png,167,41,11,28,0
img1670.png,63,59,52,37,0
img1670.png,187,140,53,13,0
img1671.png,61,64,21,55,0
img1671.png,186,50,41,23,0
img1672.png,53,55,40,46,0
img1672.png,193,186,25,58,0
img1673.png,65,65,48,59,0
img1673.png,166,84,28,26,0
img1674.png,64,65,58,51,0
img1674.png,181,113,44,30,0
img1675.png,64,65,57,24,0
img1675.png,192,158,27,46,0
img1676.png,62,61,54,39,0
img1676.png,183,164,23,42,0
img1677.png,49,59,25,34,0
img1677.png,188,142,46,43,0
img1678.png,51,54,44,29,0
img1678.png,191,164,10,51,0
img1679.png,45,53,24,38,0
img1679.png,189,74,50,10,0
img1680.png,53,62,24,29,0
img1680.png,183,174,48,26,0
img1681.png,65,63,35,55,0
img1681.png,190,186,29,52,0
img1682.png,51,54,32,38,0
img1682.png,171,112,36,21,0
img1683.png,39,39,26,31,0
img1683.png,187,123,23,53,0
img1684.png,51,56,15,39,0
img1684.png,177,153,31,37,0
img1685.png,64,64,13,55,0
img1685.png,187,83,53,22,0
img1686.png,64,61,47,54,0
img1686.png,178,175,31,39,0
img1687.png,48,47,28,37,0
img1687.png,189,165,50,53,0
img1688.png,49,51,33,16,0
img1688.png,186,158,43,38,0
img1689.png,64,63,53,56,0
img1689.png,192,85,56,55,0
img1690.png,60,61,54,53,0
img1690.png,187,78,16,51,0
img1691.png,65,55,47,49,0
img1691.png,186,86,48,18,0
img1692.png,65,65,57,18,0
img1692.png,156,184,14,18,0
img1693.png,64,63,50,52,0
img1693.png,177,183,42,18,0
img1694.png,60,65,42,53,0
img1694.png,192,48,19,35,0
img1695.png,58,60,37,37,0
img1695.png,191,183,57,11,0
img1696.png,43,61,18,22,0
img1696.png,185,134,48,35,0
img1697.png,65,63,50,54,0
img1697.png,169,164,28,20,0
img1698.png,57,52,29,44,0
img1698.png,175,178,16,40,0
img1699.png,62,64,56,33,0
img1699.png,189,129,11,55,0
img1700.png,48,61,14,40,0
img1700.png,174,122,25,29,0
img1701.png,65,64,22,47,0
img1701.png,192,124,58,53,0
img1702.png,64,56,20,32,0
img1702.png,193,165,59,57,0
img1703.png,45,62,22,38,0
img1703.png,185,141,39,51,0
img1704.png,61,64,39,49,0
img1704.png,181,171,37,19,0
img1705.png,58,63,48,15,0
img1705.png,185,151,51,38,0
img1706.png,61,60,41,14,0
img1706.png,187,60,47,53,0
img1707.png,62,60,32,47,0
img1707.png,190,103,28,53,0
img1708.png,60,57,17,50,0
img1708.png,193,94,32,59,0
img1709.png,65,65,50,23,0
img1709.png,193,89,30,47,0
img1710.png,56,47,12,34,0
img1710.png,181,181,33,31,0
img1711.png,65,64,41,56,0
img1711.png,193,153,59,16,0
img1712.png,65,55,32,42,0
img1712.png,192,144,43,58,0
img1713.png,44,48,18,37,0
img1713.png,193,131,18,59,0
img1714.png,64,64,54,10,0
img1714.png,190,136,56,24,0
img1715.png,65,59,31,28,0
img1715.png,193,147,13,41,0
img1716.png,36,30,22,13,0
img1716.png,172,92,35,26,0
img1717.png,57,65,51,27,0
img1717.png,184,154,49,40,0
img1718.png,63,63,10,47,0
img1718.png,176,177,37,10,0
img1719.png,39,53,23,10,0
img1719.png,188,64,26,34,0
img1720.png,65,58,51,30,0
img1720.png,175,64,33,16,0
img1721.png,65,61,43,11,0
img1721.png,191,171,13,45,0
img1722.png,63,63,23,33,0
img1722.png,192,150,58,52,0
img1723.png,50,57,35,26,0
img1723.png,190,175,36,52,0
img1724.png,64,65,49,57,0
img1724.png,191,173,29,43,0
img1725.png,65,62,45,26,0
img1725.png,193,59,29,43,0
img1726.png,64,60,23,41,0
img1726.png,161,132,21,24,0
img1727.png,55,63,47,12,0
img1727.png,175,45,14,22,0
img1728.png,45,56,34,29,0
img1728.png,191,60,51,13,0
img1729.png,64,63,52,23,0
img1729.png,191,113,57,15,0
img1730.png,57,37,15,31,0
img1730.png,193,145,33,59,0
img1731.png,58,51,43,21,0
img1731.png,181,163,16,47,0
img1732.png,65,65,20,59,0
img1732.png,189,92,27,29,0
img1733.png,53,59,32,28,0
img1733.png,190,136,35,16,0
img1734.png,58,50,44,25,0
img1734.png,188,158,40,23,0
img1735.png,61,64,44,54,0
img1735.png,184,112,37,48,0
img1736.png,53,56,37,40,0
img1736.png,192,124,10,57,0
img1737.png,54,54,46,15,0
img1737.png,189,130,51,34,0
img1738.png,35,59,25,22,0
img1738.png,187,120,47,42,0
img1739.png,62,62,56,21,0
img1739.png,186,166,47,37,0
img1740.png,60,65,12,54,0
img1740.png,190,108,16,31,0
img1741.png,53,65,16,46,0
img1741.png,168,97,31,19,0
img1742.png,61,62,10,52,0
img1742.png,189,179,51,19,0
img1743.png,47,47,41,16,0
img1743.png,189,125,55,45,0
img1744.png,59,57,50,50,0
img1744.png,191,111,38,56,0
img1745.png,64,57,28,24,0
img1745.png,180,163,40,37,0
img1746.png,57,55,27,13,0
img1746.png,193,99,42,59,0
img1747.png,61,51,45,40,0
img1747.png,180,93,32,44,0
img1748.png,64,61,17,50,0
img1748.png,185,110,35,10,0
img1749.png,54,63,44,25,0
img1749.png,185,176,32,37,0
img1750.png,60,52,36,15,0
img1750.png,193,108,39,10,0
img1751.png,65,65,52,59,0
img1751.png,193,165,28,59,0
img1752.png,63,62,41,56,0
img1752.png,193,88,59,26,0
img1753.png,57,56,30,49,0
img1753.png,191,95,30,45,0
img1754.png,56,52,29,44,0
img1754.png,185,57,12,42,0
img1755.png,61,64,46,52,0
img1755.png,181,186,47,22,0
img1756.png,64,64,34,56,0
img1756.png,181,90,20,47,0
img1757.png,54,52,10,30,0
img1757.png,193,142,59,15,0
img1758.png,62,61,29,54,0
img1758.png,178,109,15,16,0
img1759.png,65,65,37,59,0
img1759.png,182,128,46,18,0
img1760.png,64,65,58,13,0
img1760.png,190,125,54,20,0
img1761.png,61,64,39,27,0
img1761.png,184,57,39,31,0
img1762.png,48,53,30,22,0
img1762.png,182,132,36,43,0
img1763.png,58,62,22,52,0
img1763.png,161,146,22,18,0
img1764.png,55,53,25,35,0
img1764.png,191,143,40,56,0
img1765.png,57,59,44,18,0
img1765.png,182,139,32,36,0
img1766.png,65,51,36,40,0
img1766.png,185,100,47,36,0
img1767.png,63,64,21,53,0
img1767.png,191,66,39,53,0
img1768.png,58,56,27,32,0
img1768.png,192,122,48,54,0
img1769.png,63,63,56,42,0
img1769.png,192,158,33,31,0
img1770.png,65,64,44,58,0
img1770.png,192,150,56,50,0
img1771.png,65,63,57,19,0
img1771.png,178,169,18,10,0
img1772.png,64,63,56,37,0
img1772.png,184,92,49,23,0
img1773.png,62,59,52,12,0
img1773.png,193,102,58,22,0
img1774.png,60,44,21,10,0
img1774.png,192,185,51,58,0
img1775.png,56,63,30,43,0
img1775.png,191,162,19,37,0
img1776.png,60,64,54,43,0
img1776.png,190,142,45,46,0
img1777.png,64,63,57,33,0
img1777.png,191,77,29,49,0
img1778.png,59,64,37,31,0
img1778.png,187,113,52,39,0
img1779.png,42,37,17,20,0
img1779.png,191,109,32,52,0
img1780.png,65,65,59,17,0
img1780.png,186,89,50,15,0
img1781.png,65,65,29,59,0
img1781.png,170,97,14,34,0
img1782.png,63,63,57,11,0
img1782.png,182,127,38,41,0
img1783.png,63,44,19,37,0
img1783.png,164,154,12,28,0
img1784.png,34,35,27,27,0
img1784.png,192,169,53,21,0
img1785.png,64,62,51,21,0
img1785.png,188,69,49,16,0
img1786.png,63,65,55,53,0
img1786.png,185,185,45,40,0
img1787.png,61,65,52,53,0
img1787.png,170,129,11,34,0
img1788.png,60,58,35,52,0
img1788.png,190,80,10,51,0
img1789.png,52,61,26,30,0
img1789.png,187,171,53,32,0
img1790.png,65,65,49,59,0
img1790.png,186,152,49,31,0
img1791.png,64,65,58,36,0
img1791.png,190,147,49,54,0
img1792.png,56,65,45,50,0
img1792.png,183,139,10,45,0
img1793.png,60,59,21,52,0
img1793.png,174,71,12,25,0
img1794.png,65,65,58,34,0
img1794.png,182,64,23,32,0
img1795.png,58,57,17,10,0
img1795.png,187,73,27,34,0
img1796.png,64,65,22,58,0
img1796.png,184,106,48,39,0
img1797.png,64,62,10,43,0
img1797.png,177,91,43,13,0
img1798.png,38,54,30,10,0
img1798.png,188,111,37,51,0
img1799.png,57,39,25,30,0
img1799.png,193,162,58,31,0
img1800.png,54,57,40,46,0
img1800.png,187,79,23,41,0
img1801.png,63,61,52,40,0
img1801.png,181,180,15,45,0
img1802.png,39,31,18,17,0
img1802.png,162,179,27,17,0
img1803.png,62,64,43,56,0
img1803.png,181,55,47,27,0
img1804.png,57,62,45,30,0
img1804.png,177,180,29,28,0
img1805.png,64,60,51,35,0
img1805.png,186,173,19,38,0
img1806.png,51,46,38,19,0
img1806.png,191,92,22,17,0
img1807.png,58,65,16,50,0
img1807.png,188,119,51,25,0
img1808.png,63,59,23,48,0
img1808.png,191,170,18,57,0
img1809.png,59,59,18,28,0
img1809.png,182,183,15,12,0
img1810.png,32,32,22,12,0
img1810.png,182,104,43,40,0
img1811.png,65,64,51,53,0
img1811.png,181,75,33,10,0
img1812.png,64,38,24,27,0
img1812.png,185,140,39,33,0
img1813.png,53,57,41,12,0
img1813.png,189,90,11,52,0
img1814.png,65,65,54,18,0
img1814.png,193,176,25,44,0
img1815.png,44,47,22,28,0
img1815.png,191,105,18,40,0
img1816.png,65,65,19,59,0
img1816.png,193,159,59,22,0
img1817.png,65,65,59,43,0
img1817.png,182,128,27,11,0
